1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,7.409999999999999920e-02
1.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,1.295999999999999930e-01
1.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000000e+00,8.329999999999999905e-02
1.000000000000000000e+00,7.500000000000000000e+01,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,2.779999999999999832e-02
1.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,1.100000000000000000e+02,1.000000000000000000e+00,2.560000000000000123e-02
1.000000000000000000e+00,1.100000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,1.250000000000000000e+02,1.000000000000000000e+00,2.560000000000000123e-02
1.000000000000000000e+00,1.250000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,1.500000000000000000e+02,1.000000000000000000e+00,2.469999999999999973e-02
1.000000000000000000e+00,1.500000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,1.750000000000000000e+02,1.000000000000000000e+00,2.390000000000000110e-02
1.000000000000000000e+00,1.750000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,2.000000000000000000e+02,1.000000000000000000e+00,1.389999999999999916e-02
1.000000000000000000e+00,2.000000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,2.100000000000000000e+02,1.000000000000000000e+00,1.559999999999999928e-02
1.000000000000000000e+00,2.100000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,2.250000000000000000e+02,1.000000000000000000e+00,1.650000000000000078e-02
1.000000000000000000e+00,2.250000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,1.600000000000000033e-02
1.000000000000000000e+00,2.500000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,2.750000000000000000e+02,1.000000000000000000e+00,1.600000000000000033e-02
1.000000000000000000e+00,2.750000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,4.000000000000000000e+02,1.000000000000000000e+00,1.600000000000000033e-02
1.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+00,1.000000000000000000e+03,1.000000000000000000e+00,1.600000000000000033e-02
1.000000000000000000e+00,1.000000000000000000e+03,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.699999999999999817e-02
5.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000000e+00,2.999999999999999889e-01
5.000000000000000000e+00,7.500000000000000000e+01,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,1.731000000000000039e-01
5.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,1.100000000000000000e+02,1.000000000000000000e+00,2.999999999999999889e-01
5.000000000000000000e+00,1.100000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,1.250000000000000000e+02,1.000000000000000000e+00,2.999999999999999889e-01
5.000000000000000000e+00,1.250000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,1.500000000000000000e+02,1.000000000000000000e+00,2.812000000000000055e-01
5.000000000000000000e+00,1.500000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,1.750000000000000000e+02,1.000000000000000000e+00,2.646999999999999909e-01
5.000000000000000000e+00,1.750000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,2.000000000000000000e+02,1.000000000000000000e+00,1.666999999999999871e-01
5.000000000000000000e+00,2.000000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,2.100000000000000000e+02,1.000000000000000000e+00,1.666999999999999871e-01
5.000000000000000000e+00,2.100000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,2.250000000000000000e+02,1.000000000000000000e+00,1.666999999999999871e-01
5.000000000000000000e+00,2.250000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,1.666999999999999871e-01
5.000000000000000000e+00,2.500000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,2.750000000000000000e+02,1.000000000000000000e+00,1.666999999999999871e-01
5.000000000000000000e+00,2.750000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,4.000000000000000000e+02,1.000000000000000000e+00,1.666999999999999871e-01
5.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.111000000000000043e-01
5.000000000000000000e+00,1.000000000000000000e+03,1.000000000000000000e+00,1.666999999999999871e-01
5.000000000000000000e+00,1.000000000000000000e+03,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.111000000000000043e-01
1.000000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+00,1.111000000000000043e-01
