167
168
166
3006
166
166
168
3033
3029
167
2963
3006
166
3010
166
166
3003
168
2983
166
2995
2997
169
3009
167
3056
3019
168
3037
166
167
3003
166
166
2985
166
166
166
166
166
166
167
3058
166
3037
166
3059
167
3001
3013
3034
3027
76
2973
166
3027
168
96
96
96
96
97
3030
166
110
3005
2987
3025
167
166
3022
166
3015
167
166
167
2993
167
165
167
3025
166
3007
165
3007
166
3018
3008
3023
166
166
166
169
2976
167
3005
166
2997
170
3020
167
166
166
3006
168
3011
3019
170
167
3007
166
169
3014
168
167
167
166
166
168
166
166
167
3000
165
167
168
166
168
165
165
166
169
166
166
166
166
167
166
3028
3014
166
166
166
167
167
166
3001
2994
166
167
166
166
166
166
166
166
168
165
166
165
165
166
166
165
168
168
168
165
165
166
166
167
167
165
165
167
166
166
3021
165
165
166
168
166
166
166
168
165
166
166
166
167
168
166
165
166
167
166
165
167
168
165
165
166
167
2999
167
3007
3012
3003
3035
3020
165
166
167
168
168
170
3009
93
95
2997
167
3038
162
169
165
166
3019
167
166
3019
166
166
3045
166
166
166
167
3023
167
169
3005
166
168
167
170
2999
167
168
168
167
167
3043
166
166
166
167
165
165
166
166
166
166
165
169
166
166
166
3013
166
165
167
168
168
3023
165
3027
166
166
166
166
166
168
170
165
166
166
166
166
3013
166
166
167
166
166
167
3003
166
167
167
3028
168
3017
166
2979
166
166
3019
169
3035
167
3006
166
167
3038
167
3011
3029
166
3021
167
167
167
3009
168
3000
167
166
2987
166
3017
167
166
166
170
167
167
166
167
166
166
3043
166
166
168
2995
171
166
3006
3020
2997
3021
3015
3026
168
166
3012
166
166
165
167
167
3009
166
3006
3018
3014
166
3030
165
168
167
168
168
166
167
166
3021
165
3023
167
166
166
169
169
3008
166
3005
166
3024
167
166
166
167
3022
166
3015
166
2993
166
167
167
167
167
166
