ý9
191
1189
1188
1189
1188
1189
191
190
190
190
191
192
191
190
191
1189
190
190
190
190
190
1189
193
1189
191
190
1189
1189
1189
1188
1189
1188
1189
190
190
190
191
190
190
191
1189
1188
1189
192
1189
190
1189
192
1189
190
190
190
190
1189
190
191
191
191
0
191
190
191
190
190
190
0
190
188
190
189
190
1189
190
190
192
191
190
1189
1189
1189
190
191
191
1189
1189
1189
1188
1188
1189
1188
190
1189
191
189
1189
1189
190
192
189
188
0
1189
190
1189
1189
1189
191
191
1189
1189
1189
0
227
1189
1189
1189
207
1189
1188
1188
114
113
1189
111
112
1189
1189
189
190
191
193
1189
1189
1189
1189
189
1189
63
0
33
32
32
32
31
33
32
31
31
31
31
31
32
34
35
32
33
34
1189
1188
1188
1188
1188
1188
1188
1188
190
189
188
190
191
192
192
192
1189
191
190
192
189
190
188
190
189
189
189
189
188
189
189
190
188
189
189
189
188
189
190
188
190
188
190
190
188
190
187
189
188
188
188
188
189
190
190
190
191
190
189
188
190
189
190
190
188
190
190
190
190
189
190
190
189
189
189
189
188
188
188
189
188
189
190
189
189
189
188
188
189
187
189
188
188
188
188
189
189
190
190
188
188
188
188
188
188
188
188
188
189
189
188
188
188
188
188
189
188
188
187
188
189
188
188
189
190
189
189
188
189
190
190
188
189
189
189
188
189
189
190
189
189
189
188
0
189
189
189
188
188
188
188
188
188
188
188
188
188
188
189
188
189
188
187
188
189
188
189
188
188
188
189
189
188
188
188
188
188
188
189
189
189
188
188
189
188
189
188
190
189
188
189
189
189
189
188
189
189
188
189
190
189
189
190
191
190
188
189
189
190
189
188
188
189
189
188
188
190
188
191
188
188
191
189
190
191
189
192
191
188
191
189
189
188
188
189
189
191
189
190
191
191
188
191
189
190
188
189
189
189
188
189
188
188
188
188
189
188
188
188
188
188
189
189
189
189
189
188
189
188
189
188
191
189
189
188
188
189
189
188
189
189
144
188
188
189
189
188
189
189
188
189
189
188
189
189
189
189
189
189
190
191
190
189
189
190
189
188
188
126
188
188
188
190
189
188
189
190
191
90
189
189
188
188
189
189
188
189
189
189
189
189
189
190
190
190
81
79
77
79
189
190
190
1189
188
189
191
190
1189
40
38
38
38
40
38
37
37
38
40
39
36
36
36
35
36
35
36
35
35
35
36
36
35
36
36
112
34
34
33
33
32
33
33
33
32
32
32
32
32
32
31
31
31
31
31
31
32
32
32
32
31
32
32
32
32
32
32
33
32
35
35
1189
1188
1188
1188
1189
1189
1189
190
1189
187
188
189
189
189
188
188
187
188
188
187
0
190
1189
189
189
189
188
188
190
188
188
190
188
188
189
189
189
189
1189
189
189
188
192
189
189
188
189
188
189
190
188
189
189
189
189
190
189
189
190
189
188
188
189
189
189
189
188
189
189
188
188
189
190
188
189
189
188
188
188
189
188
189
189
0
189
188
190
188
189
189
188
188
190
1189
189
189
94
92
90
89
90
89
89
88
89
88
88
87
88
88
87
89
86
124
189
189
1189
118
117
120
119
116
188
191
118
117
117
117
188
191
192
119
189
188
118
118
115
189
189
189
191
1189
46
47
102
188
113
44
43
43
46
47
102
48
107
42
107
44
41
39
39
39
39
110
39
39
39
36
112
0
1189
1188
1189
1189
1189
1189
1189
1189
188
188
188
189
188
189
191
189
189
189
189
189
189
189
189
189
188
188
189
188
188
189
188
189
188
189
189
188
190
190
188
190
190
191
189
188
190
188
188
189
190
190
190
190
0
188
188
190
188
189
190
189
189
189
189
189
189
189
189
188
188
188
190
190
0
191
190
191
191
191
191
192
1189
1189
189
191
190
190
190
190
190
190
190
190
190
190
190
191
190
190
190
190
188
189
189
189
189
189
188
188
188
188
190
188
190
190
189
189
187
188
190
190
190
189
190
190
189
190
189
189
189
189
189
188
189
190
189
189
189
189
189
189
189
189
189
189
189
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
187
189
189
188
188
188
189
188
188
188
188
188
188
188
188
189
189
0
190
190
190
190
190
188
190
190
188
190
190
188
0
1189
1188
1189
0
192
190
190
190
190
198
75
75
73
74
73
76
74
76
75
78
77
77
79
70
89
83
190
188
189
189
189
188
189
1189
88
88
89
91
91
189
190
189
188
188
96
189
98
189
188
189
190
190
190
190
189
191
191
191
191
190
191
190
190
190
190
190
190
191
190
191
192
191
190
191
190
190
192
191
210
211
191
190
228
0
190
191
190
190
189
189
189
188
189
190
189
189
188
189
187
189
188
188
190
188
189
191
188
188
190
191
191
189
189
190
188
188
190
191
190
190
1189
190
1189
190
189
189
188
189
189
188
190
189
190
188
188
190
189
188
189
188
188
188
187
190
188
189
190
190
190
1189
190
1189
1188
1189
1189
192
1189
191
190
190
191
190
190
190
190
190
192
192
1189
192
191
190
192
190
192
189
189
190
191
1189
190
189
190
190
191
189
189
189
189
189
191
192
189
191
192
1189
1188
189
189
191
189
189
188
188
190
188
189
190
192
190
190
188
189
188
188
189
189
188
189
190
190
189
189
189
189
188
189
188
188
188
189
188
189
189
190
189
190
190
189
189
189
190
189
188
191
191
188
188
188
188
189
190
188
191
189
189
189
190
0
188
189
189
188
188
187
188
188
188
188
188
188
188
189
189
189
190
189
191
1189
1188
1188
0
1189
192
70
70
70
70
70
70
70
70
70
0
189
113
112
188
112
113
192
116
118
116
119
188
190
190
191
189
189
189
188
190
189
190
188
189
188
188
188
188
188
189
188
188
187
188
189
190
189
189
193
190
190
190
189
192
1189
190
189
1189
1188
1188
1188
1188
1188
1188
190
191
190
1189
192
1188
1188
192
191
190
190
190
189
190
188
193
191
192
191
1188
1188
1188
1188
1188
1189
1189
1188
1188
1189
1188
1188
1188
1188
1188
1188
23
22
24
23
25
23
24
23
23
24
23
23
24
24
24
23
0
1189
70
70
71
71
71
72
73
74
73
74
74
188
106
105
104
81
107
80
80
81
80
82
81
82
82
83
82
83
85
85
87
87
88
110
93
112
113
113
112
113
188
188
0
190
190
190
188
188
188
188
188
188
189
190
190
192
190
190
190
190
189
189
190
189
189
189
189
191
190
190
192
189
190
190
190
191
190
189
189
189
191
189
188
189
189
189
190
189
189
190
189
189
188
189
188
190
189
189
189
189
190
190
191
190
0
188
191
189
190
191
191
189
190
188
191
191
189
189
188
189
189
189
0
190
190
189
187
190
189
190
0
189
190
190
189
0
191
189
190
188
189
189
190
190
188
189
189
190
190
190
189
188
189
190
190
190
190
190
190
189
190
193
190
191
190
189
193
190
190
190
190
190
190
190
1189
191
191
190
190
192
1189
190
190
191
192
192
191
190
190
190
191
1189
1188
189
189
192
1189
192
192
191
1189
0
191
190
191
190
190
189
0
1189
190
190
1189
1189
192
191
192
192
190
191
190
190
1189
190
190
191
190
191
190
191
192
190
189
1189
1189
191
191
190
190
190
189
189
190
190
188
190
191
190
191
190
190
189
190
191
191
191
192
192
189
189
189
191
191
192
191
192
191
192
192
192
190
191
190
191
192
1189
189
191
191
190
189
189
190
190
192
189
191
192
190
189
191
191
0
190
190
191
190
190
191
1189
189
190
190
188
189
190
189
190
190
189
190
190
191
190
190
189
1189
188
189
191
191
189
190
190
190
190
188
188
189
189
189
190
189
188
189
0
1189
1188
190
189
191
193
191
1189
189
191
190
191
189
191
192
1189
1189
1188
190
189
190
191
190
191
189
190
189
191
189
189
191
191
191
191
1189
191
190
190
190
190
190
190
190
190
190
190
189
190
190
190
190
189
189
190
190
190
190
190
190
189
189
190
189
188
190
190
192
190
191
189
191
191
190
190
188
190
191
190
190
191
191
190
189
189
191
190
188
189
189
189
189
191
188
190
190
190
190
188
188
190
188
188
189
188
189
189
190
190
1189
1189
1189
192
190
190
190
191
191
189
188
190
188
188
189
189
189
192
190
189
0
191
190
190
189
190
190
190
188
190
189
188
191
188
190
190
190
190
143
214
191
190
190
190
189
190
189
190
1189
1189
191
191
100
101
99
99
99
99
189
189
1189
189
1189
190
65
63
62
62
188
121
67
64
63
187
192
190
190
189
187
188
189
1189
51
50
52
56
1189
46
0
1189
1189
1189
1189
1189
190
1189
188
189
188
189
190
189
189
189
189
190
190
190
190
192
190
191
190
190
1189
1188
191
1189
1189
190
190
190
190
190
191
191
189
192
192
190
191
190
191
1189
1189
